timestamp,latitude,longitude,altitude_km,speed_kmph,Hemisphere,region
2025-06-07T14:22:40Z,-38.8248662154346,34.6194245078769,378.64,27661.98,Southern,Indian Ocean
2025-06-07T14:22:50Z,-38.4264715349253,35.2378271038672,378.46,27662.42,Southern,Indian Ocean
2025-06-07T14:23:00Z,-38.0243636991896,35.8490166819558,378.27,27662.86,Southern,Indian Ocean
2025-06-07T14:23:10Z,-37.6186336694071,36.4531103468693,378.08,27663.3,Southern,Indian Ocean
2025-06-07T14:23:20Z,-37.209370558647,37.0502262642308,377.89,27663.75,Southern,Indian Ocean
2025-06-07T14:23:30Z,-36.7966616486365,37.6404834374203,377.7,27664.2,Southern,Indian Ocean
2025-06-07T14:23:40Z,-36.3805924100622,38.2240014984055,377.51,27664.65,Southern,Indian Ocean
2025-06-07T14:23:50Z,-35.9612465194501,38.8009005218507,377.32,27665.1,Southern,Indian Ocean
2025-06-07T14:24:00Z,-35.5387058815346,39.3713008477476,377.13,27665.55,Southern,Indian Ocean
2025-06-07T14:24:10Z,-35.1130506573404,39.935322911853,376.94,27666,Southern,Indian Ocean
2025-06-07T14:24:20Z,-34.6843592864141,40.4930870998764,376.75,27666.46,Southern,Indian Ocean
2025-06-07T14:24:30Z,-34.2527085156128,41.0447136061803,376.55,27666.91,Southern,Indian Ocean
2025-06-07T14:24:40Z,-33.8181734286709,41.590322304873,376.36,27667.37,Southern,Indian Ocean
2025-06-07T14:24:50Z,-33.3808274746522,42.1300326348115,376.17,27667.83,Southern,Indian Ocean
2025-06-07T14:25:00Z,-32.9407424984106,42.6639634933779,375.98,27668.28,Southern,Indian Ocean
2025-06-07T14:25:10Z,-32.4979887743726,43.1922331367271,375.78,27668.74,Southern,Indian Ocean
2025-06-07T14:25:20Z,-32.0526350373305,43.7149590941249,375.59,27669.2,Southern,Indian Ocean
2025-06-07T14:25:30Z,-31.6047485134098,44.2322580912104,375.4,27669.66,Southern,Indian Ocean
2025-06-07T14:25:40Z,-31.1543949568491,44.7442459746758,375.2,27670.12,Southern,Indian Ocean
2025-06-07T14:25:50Z,-30.7016386802272,45.2510376532226,375.01,27670.58,Southern,Indian Ocean
2025-06-07T14:26:00Z,-30.2465425885603,45.7527470410773,374.82,27671.03,Southern,Indian Ocean
2025-06-07T14:26:10Z,-29.7891682164419,46.2494870048747,374.63,27671.49,Southern,Indian Ocean
2025-06-07T14:26:20Z,-29.329575755,46.7413693289391,374.44,27671.95,Southern,Indian Ocean
2025-06-07T14:26:30Z,-28.8678240918985,47.2285046709743,374.25,27672.41,Southern,Indian Ocean
2025-06-07T14:26:40Z,-28.4039708407087,47.7110025356357,374.06,27672.86,Southern,Indian Ocean
2025-06-07T14:26:50Z,-27.938072376539,48.1889712457235,373.87,27673.32,Southern,Indian Ocean
2025-06-07T14:27:00Z,-27.4701838678975,48.6625179222506,373.68,27673.77,Southern,Indian Ocean
2025-06-07T14:27:10Z,-27.0003593097408,49.131748467223,373.49,27674.23,Southern,Indian Ocean
2025-06-07T14:27:20Z,-26.5286515559013,49.5967675509196,373.3,27674.68,Southern,Indian Ocean
2025-06-07T14:27:30Z,-26.0551123511521,50.0576786029434,373.12,27675.13,Southern,Indian Ocean
2025-06-07T14:27:40Z,-25.5797923631828,50.5145838065327,372.93,27675.58,Southern,Indian Ocean
2025-06-07T14:27:50Z,-25.102741212632,50.9675840976753,372.75,27676.03,Southern,Indian Ocean
2025-06-07T14:28:00Z,-24.6240075051019,51.416779164715,372.57,27676.47,Southern,Indian Ocean
2025-06-07T14:28:10Z,-24.143638862735,51.8622674507539,372.39,27676.92,Southern,Indian Ocean
2025-06-07T14:28:20Z,-23.6616819510173,52.30414616297,372.21,27677.36,Southern,Indian Ocean
2025-06-07T14:28:30Z,-23.1781825090513,52.7425112801719,372.03,27677.8,Southern,Indian Ocean
2025-06-07T14:28:40Z,-22.6931853808956,53.1774575610165,371.85,27678.24,Southern,Indian Ocean
2025-06-07T14:28:50Z,-22.2067345408385,53.6090785596987,371.67,27678.67,Southern,Indian Ocean
2025-06-07T14:29:00Z,-21.7188731224712,54.0374666391382,371.5,27679.11,Southern,Indian Ocean
2025-06-07T14:29:10Z,-21.2296434472652,54.4627129858044,371.33,27679.54,Southern,Indian Ocean
2025-06-07T14:29:20Z,-20.7390870479452,54.8849076305615,371.16,27679.97,Southern,Indian Ocean
2025-06-07T14:29:30Z,-20.2472446988362,55.3041394636113,370.99,27680.39,Southern,Indian Ocean
2025-06-07T14:29:40Z,-19.7541564394589,55.7204962567042,370.82,27680.81,Southern,Indian Ocean
2025-06-07T14:29:50Z,-19.2598615991528,56.134064684879,370.66,27681.23,Southern,Indian Ocean
2025-06-07T14:30:00Z,-18.7643988240406,56.5449303465878,370.5,27681.65,Southern,Indian Ocean
2025-06-07T14:30:10Z,-18.2678060984447,56.953177789373,370.33,27682.06,Southern,Indian Ocean
2025-06-07T14:30:20Z,-17.7701207727669,57.358890529984,370.18,27682.47,Southern,Indian Ocean
2025-06-07T14:30:30Z,-17.271379580743,57.762151084378,370.02,27682.88,Southern,Indian Ocean
2025-06-07T14:30:40Z,-16.7716186689185,58.1630409869291,369.86,27683.28,Southern,Indian Ocean
2025-06-07T14:30:50Z,-16.2708736145429,58.5616408201703,369.71,27683.68,Southern,Indian Ocean
2025-06-07T14:31:00Z,-15.7691794477634,58.9580302407496,369.56,27684.07,Southern,Indian Ocean
2025-06-07T14:31:10Z,-15.2665706759517,59.3522880035769,369.41,27684.46,Southern,Indian Ocean
2025-06-07T14:31:20Z,-14.7630813015152,59.7444919917016,369.27,27684.85,Southern,Indian Ocean
2025-06-07T14:31:30Z,-14.2587448444106,60.1347192420149,369.13,27685.23,Southern,Indian Ocean
2025-06-07T14:31:40Z,-13.7535943603992,60.5230459745549,368.99,27685.61,Southern,Indian Ocean
2025-06-07T14:31:50Z,-13.2476624640573,60.9095476176913,368.85,27685.98,Southern,Indian Ocean
2025-06-07T14:32:00Z,-12.7409813446392,61.2942988392223,368.71,27686.35,Southern,Indian Ocean
2025-06-07T14:32:10Z,-12.2335827877001,61.6773735724863,368.58,27686.72,Southern,Indian Ocean
2025-06-07T14:32:20Z,-11.7254981931348,62.0588450452985,368.45,27687.08,Southern,Indian Ocean
2025-06-07T14:32:30Z,-11.2167585912511,62.4387858103977,368.33,27687.44,Southern,Indian Ocean
2025-06-07T14:32:40Z,-10.707394664677,62.8172677707828,368.2,27687.79,Southern,Indian Ocean
2025-06-07T14:32:50Z,-10.197436764117,63.1943622100363,368.08,27688.14,Southern,Indian Ocean
2025-06-07T14:33:00Z,-9.68691492379862,63.5701398226521,367.96,27688.48,Southern,Indian Ocean
2025-06-07T14:33:10Z,-9.1758588828194,63.944670739309,367.85,27688.82,Southern,Indian Ocean
2025-06-07T14:33:20Z,-8.6642980980802,64.3180245588546,367.73,27689.15,Southern,Indian Ocean
2025-06-07T14:33:30Z,-8.15226176347603,64.6902703749761,367.62,27689.47,Southern,Indian Ocean
2025-06-07T14:33:40Z,-7.6397788246064,65.0614768062789,367.52,27689.8,Southern,Indian Ocean
2025-06-07T14:33:50Z,-7.12687799717161,65.4317120232398,367.41,27690.11,Southern,Indian Ocean
2025-06-07T14:34:00Z,-6.6135877782854,65.8010437806236,367.31,27690.42,Southern,Indian Ocean
2025-06-07T14:34:10Z,-6.09993646772872,66.1695394417558,367.22,27690.73,Southern,Indian Ocean
2025-06-07T14:34:20Z,-5.58595217919565,66.5372660106369,367.12,27691.03,Southern,Indian Ocean
2025-06-07T14:34:30Z,-5.07166285791341,66.9042901587816,367.03,27691.33,Southern,Indian Ocean
2025-06-07T14:34:40Z,-4.55709629614115,67.2706782536091,366.94,27691.62,Southern,Indian Ocean
2025-06-07T14:34:50Z,-4.04228014523294,67.6364963894044,366.86,27691.9,Southern,Indian Ocean
2025-06-07T14:35:00Z,-3.52724193348175,68.0018104135549,366.78,27692.18,Southern,Indian Ocean
2025-06-07T14:35:10Z,-3.01200908088931,68.3666859551239,366.7,27692.45,Southern,Indian Ocean
2025-06-07T14:35:20Z,-2.49660891054126,68.7311884559568,366.62,27692.72,Southern,Indian Ocean
2025-06-07T14:35:30Z,-1.98106866811171,69.0953831953264,366.55,27692.98,Southern,Indian Ocean
2025-06-07T14:35:40Z,-1.46541553109689,69.4593353225393,366.48,27693.24,Southern,Indian Ocean
2025-06-07T14:35:50Z,-0.949676627848585,69.8231098818074,366.42,27693.49,Southern,Indian Ocean
2025-06-07T14:36:00Z,-0.433879049653542,70.1867718424963,366.36,27693.73,Southern,Indian Ocean
2025-06-07T14:36:10Z,-9.76844743570675,40.1602381925701,367.97,27688.45,Southern,Indian Ocean
2025-06-07T14:36:20Z,-9.2574733554061,40.5349645216053,367.85,27688.79,Southern,Indian Ocean
2025-06-07T14:36:30Z,-8.7459898221236,40.908502690013,367.74,27689.12,Southern,Indian Ocean
2025-06-07T14:36:40Z,-8.2340260712964,41.2809218701726,367.63,27689.45,Southern,Indian Ocean
2025-06-07T14:36:50Z,-7.72161108551889,41.6522907564137,367.52,27689.77,Southern,Indian Ocean
2025-06-07T14:37:00Z,-7.20877361689802,42.0226775887367,367.42,27690.09,Southern,Indian Ocean
2025-06-07T14:37:10Z,-6.69554219611262,42.3921501871414,367.32,27690.4,Southern,Indian Ocean
2025-06-07T14:37:20Z,-6.18194515435429,42.7607759753486,367.22,27690.71,Southern,Indian Ocean
2025-06-07T14:37:30Z,-5.66801063493161,43.1286220126536,367.12,27691.01,Southern,Indian Ocean
2025-06-07T14:37:40Z,-5.15376660829143,43.4957550228863,367.03,27691.31,Southern,Indian Ocean
2025-06-07T14:37:50Z,-4.63924088917925,43.8622414214665,366.94,27691.6,Southern,Indian Ocean
2025-06-07T14:38:00Z,-4.12446115267129,44.2281473432716,366.86,27691.89,Southern,Indian Ocean
2025-06-07T14:38:10Z,-3.60945494546682,44.5935386740745,366.78,27692.17,Southern,Indian Ocean
2025-06-07T14:38:20Z,-3.09424970297466,44.9584810772929,366.7,27692.44,Southern,Indian Ocean
2025-06-07T14:38:30Z,-2.57887276432381,45.3230400222623,366.62,27692.71,Southern,Indian Ocean
2025-06-07T14:38:40Z,-2.06335138596023,45.6872808135309,366.55,27692.97,Southern,Indian Ocean
2025-06-07T14:38:50Z,-1.54771275648343,46.0512686190848,366.48,27693.23,Southern,Indian Ocean
2025-06-07T14:39:00Z,-1.03198401141657,46.415068498578,366.41,27693.48,Southern,Indian Ocean
2025-06-07T14:39:10Z,-0.516192246604963,46.7787454325546,366.35,27693.73,Southern,Indian Ocean
2025-06-07T14:39:20Z,-0.000364532894580954,47.1423643506501,366.29,27693.96,Southern,Indian Ocean
2025-06-07T14:39:30Z,-6.12534371655907,103.070316715278,373.34,27665.46,Southern,Indian Ocean
2025-06-07T14:39:40Z,-6.63804265018913,103.438105343997,373.43,27665.19,Southern,Indian Ocean
2025-06-07T14:39:50Z,-7.15038192235479,103.806731379341,373.52,27664.92,Southern,Indian Ocean
2025-06-07T14:40:00Z,-7.66233349826576,104.176261941459,373.61,27664.65,Southern,Indian Ocean
2025-06-07T14:40:10Z,-8.17386914312719,104.546764540515,373.71,27664.38,Southern,Indian Ocean
2025-06-07T14:40:20Z,-8.68496040909741,104.918307107428,373.81,27664.1,Southern,Indian Ocean
2025-06-07T14:40:30Z,-9.19557861258364,105.290958016996,373.91,27663.82,Southern,Indian Ocean
2025-06-07T14:40:40Z,-9.70569482437644,105.664786121575,374.01,27663.54,Southern,Indian Ocean
2025-06-07T14:40:50Z,-10.2152798494424,106.0398607766,374.11,27663.26,Southern,Indian Ocean
2025-06-07T14:41:00Z,-10.7243042139603,106.416251872198,374.22,27662.98,Southern,Indian Ocean
2025-06-07T14:41:10Z,-11.2327381452714,106.79402985922,374.33,27662.69,Southern,Indian Ocean
2025-06-07T14:41:20Z,-11.7405515564347,107.17326577925,374.44,27662.4,Southern,Indian Ocean
2025-06-07T14:41:30Z,-12.2477140288664,107.554031293264,374.55,27662.12,Southern,Indian Ocean
2025-06-07T14:41:40Z,-12.754194793391,107.936398709131,374.66,27661.83,Southern,Indian Ocean
2025-06-07T14:41:50Z,-13.2599627145355,108.32044101208,374.78,27661.54,Southern,Indian Ocean
2025-06-07T14:42:00Z,-13.7649862696445,108.706231890954,374.89,27661.25,Southern,Indian Ocean
2025-06-07T14:42:10Z,-14.2692335325033,109.093845768496,375.01,27660.95,Southern,Indian Ocean
2025-06-07T14:42:20Z,-14.7726721536958,109.48335782901,375.13,27660.66,Southern,Indian Ocean
2025-06-07T14:42:30Z,-15.2752693386738,109.874844044219,375.26,27660.37,Southern,Indian Ocean
2025-06-07T14:42:40Z,-15.7769918331563,110.268381205536,375.38,27660.07,Southern,Indian Ocean
2025-06-07T14:42:50Z,-16.2778058988132,110.664046948117,375.51,27659.78,Southern,Indian Ocean
2025-06-07T14:43:00Z,-16.7776772936906,111.061919779025,375.63,27659.48,Southern,Indian Ocean
2025-06-07T14:43:10Z,-17.2765712515697,111.462079104545,375.76,27659.18,Southern,Indian Ocean
2025-06-07T14:43:20Z,-17.7744524618422,111.864605258003,375.89,27658.88,Southern,Indian Ocean
2025-06-07T14:43:30Z,-18.2712850441746,112.269579522881,376.02,27658.59,Southern,Indian Ocean
2025-06-07T14:43:40Z,-18.7670325306683,112.677084162561,376.16,27658.29,Southern,Indian Ocean
2025-06-07T14:43:50Z,-19.2616578396082,113.087202442415,376.29,27657.99,Southern,Indian Ocean
2025-06-07T14:44:00Z,-19.7551232535058,113.500018655534,376.43,27657.69,Southern,Indian Ocean
2025-06-07T14:44:10Z,-20.2473903966409,113.915618147788,376.56,27657.39,Southern,Indian Ocean
2025-06-07T14:44:20Z,-20.7384202080216,114.334087338342,376.7,27657.09,Southern,Indian Ocean
2025-06-07T14:44:30Z,-21.2281729182572,114.755513743305,376.84,27656.8,Southern,Indian Ocean
2025-06-07T14:44:40Z,-0.392543490916112,75.65698125256,372.51,27668.32,Southern,Indian Ocean
2025-06-07T14:44:50Z,-0.907398151291257,76.0198942251582,372.57,27668.07,Southern,Indian Ocean
2025-06-07T14:45:00Z,-1.42219661213084,76.3829141185612,372.64,27667.83,Southern,Indian Ocean
2025-06-07T14:45:10Z,-1.93691205852404,76.7461056385766,372.7,27667.58,Southern,Indian Ocean
2025-06-07T14:45:20Z,-2.45151764110965,77.1095335642576,372.77,27667.33,Southern,Indian Ocean
2025-06-07T14:45:30Z,-2.96598646042944,77.4732627751795,372.84,27667.07,Southern,Indian Ocean
2025-06-07T14:45:40Z,-3.48029155090957,77.8373582785167,372.92,27666.82,Southern,Indian Ocean
2025-06-07T14:45:50Z,-3.99440587134788,78.2018852413026,372.99,27666.56,Southern,Indian Ocean
2025-06-07T14:46:00Z,-4.50830228514256,78.5669090146506,373.07,27666.3,Southern,Indian Ocean
2025-06-07T14:46:10Z,-5.02195355093585,78.9324951663624,373.15,27666.04,Southern,Indian Ocean
2025-06-07T14:46:20Z,-5.53533230036455,79.2987095033544,373.24,27665.77,Southern,Indian Ocean
2025-06-07T14:46:30Z,-6.04841103339371,79.6656181082288,373.32,27665.51,Southern,Indian Ocean
2025-06-07T14:46:40Z,-6.56116209189164,80.03328735863,373.41,27665.24,Southern,Indian Ocean
2025-06-07T14:46:50Z,-7.07355765500925,80.4017839641486,373.5,27664.97,Southern,Indian Ocean
2025-06-07T14:47:00Z,-7.5855697173713,80.7711749896541,373.59,27664.69,Southern,Indian Ocean
2025-06-07T14:47:10Z,-8.09717007625891,81.1415278859905,373.69,27664.42,Southern,Indian Ocean
2025-06-07T14:47:20Z,-8.60833031435966,81.5129105172857,373.79,27664.14,Southern,Indian Ocean
2025-06-07T14:47:30Z,-9.1190217862331,81.8853911914589,373.89,27663.86,Southern,Indian Ocean
2025-06-07T14:47:40Z,-9.62921559966522,82.2590386867555,373.99,27663.58,Southern,Indian Ocean
2025-06-07T14:47:50Z,-10.1388826020168,82.6339222825861,374.09,27663.3,Southern,Indian Ocean
2025-06-07T14:48:00Z,-10.647993361439,83.0101117863289,374.2,27663.02,Southern,Indian Ocean
2025-06-07T14:48:10Z,-11.1565181510914,83.3876775628518,374.3,27662.73,Southern,Indian Ocean
2025-06-07T14:48:20Z,-11.6644269327627,83.7666905636999,374.41,27662.45,Southern,Indian Ocean
2025-06-07T14:48:30Z,-12.1716893392287,84.1472223555108,374.52,27662.16,Southern,Indian Ocean
2025-06-07T14:48:40Z,-12.6782746547007,84.5293451469839,374.64,27661.87,Southern,Indian Ocean
2025-06-07T14:48:50Z,-13.1841517994958,84.9131318196018,374.75,27661.58,Southern,Indian Ocean
2025-06-07T14:49:00Z,-13.6892893121047,85.2986559563793,374.87,27661.29,Southern,Indian Ocean
2025-06-07T14:49:10Z,-14.1936553257688,85.6859918661511,374.99,27660.99,Southern,Indian Ocean
2025-06-07T14:49:20Z,-14.6972175572788,86.0752146183494,375.11,27660.7,Southern,Indian Ocean
2025-06-07T14:49:30Z,-15.1999432812217,86.4664000656407,375.23,27660.4,Southern,Indian Ocean
2025-06-07T14:49:40Z,-15.7017993125547,86.8596248737207,375.36,27660.11,Southern,Indian Ocean
2025-06-07T14:49:50Z,-16.2027519862115,87.2549665486929,375.48,27659.81,Southern,Indian Ocean
2025-06-07T14:50:00Z,-16.7027671385357,87.6525034661561,375.61,27659.52,Southern,Indian Ocean
2025-06-07T14:50:10Z,-17.2018100838196,88.0523148960655,375.74,27659.22,Southern,Indian Ocean
2025-06-07T14:50:20Z,-17.699845592987,88.4544810294336,375.87,27658.92,Southern,Indian Ocean
2025-06-07T14:50:30Z,-18.1968378750014,88.8590830074833,376,27658.62,Southern,Indian Ocean
2025-06-07T14:50:40Z,-18.6927505505084,89.2662029438127,376.13,27658.32,Southern,Indian Ocean
2025-06-07T14:50:50Z,-19.1875466316961,89.6759239519471,376.27,27658.02,Southern,Indian Ocean
2025-06-07T14:51:00Z,-19.6811884985003,90.0883301694811,376.4,27657.73,Southern,Indian Ocean
2025-06-07T14:51:10Z,-20.1736378746479,90.5035067817895,376.54,27657.43,Southern,Indian Ocean
2025-06-07T14:51:20Z,-20.664855804469,90.9215400461317,376.68,27657.13,Southern,Indian Ocean
2025-06-07T14:51:30Z,-21.1548026279461,91.3425173137723,376.82,27656.83,Southern,Indian Ocean
2025-06-07T14:51:40Z,-21.643437953391,91.7665270492983,376.96,27656.53,Southern,Indian Ocean
2025-06-07T14:51:50Z,-22.130720635552,92.1936588545402,377.1,27656.23,Southern,Indian Ocean
2025-06-07T14:52:00Z,-22.6166087478755,92.6240034862738,377.24,27655.93,Southern,Indian Ocean
2025-06-07T14:52:10Z,-23.1010595527325,93.0576528710646,377.38,27655.64,Southern,Indian Ocean
2025-06-07T14:52:20Z,-23.584029479801,93.4947001271141,377.52,27655.34,Southern,Indian Ocean
2025-06-07T14:52:30Z,-24.0654740952349,93.9352395761088,377.67,27655.04,Southern,Indian Ocean
2025-06-07T14:52:40Z,-24.5453480728198,94.3793667556953,377.81,27654.75,Southern,Indian Ocean
2025-06-07T14:52:50Z,-25.0236051652399,94.8271784306352,377.96,27654.45,Southern,Indian Ocean
2025-06-07T14:53:00Z,-25.5001981778751,95.278772605029,378.1,27654.16,Southern,Indian Ocean
2025-06-07T14:53:10Z,-25.9750789365898,95.7342485266986,378.25,27653.87,Southern,Indian Ocean
2025-06-07T14:53:20Z,-26.4481982562983,96.193706690225,378.4,27653.58,Southern,Indian Ocean
2025-06-07T14:53:30Z,-26.9195059129863,96.6572488414411,378.54,27653.29,Southern,Indian Ocean
2025-06-07T14:53:40Z,-27.3889506116324,97.1249779752262,378.69,27653,Southern,Indian Ocean
2025-06-07T14:53:50Z,-27.8564799525311,97.596998328713,378.84,27652.72,Southern,Indian Ocean
2025-06-07T14:54:00Z,-28.3220404028949,98.0734153772899,378.98,27652.43,Southern,Indian Ocean
2025-06-07T14:54:10Z,-28.7855772620884,98.5543358203172,379.13,27652.15,Southern,Indian Ocean
2025-06-07T14:54:20Z,-29.2470346301132,99.0398675667868,379.28,27651.87,Southern,Indian Ocean
2025-06-07T14:54:30Z,-29.7063553722497,99.5301197125613,379.43,27651.59,Southern,Indian Ocean
2025-06-07T14:54:40Z,-30.1634810896222,100.025202520067,379.57,27651.31,Southern,Indian Ocean
2025-06-07T14:54:50Z,-30.618352081924,100.52522738412,379.72,27651.04,Southern,Indian Ocean
2025-06-07T14:55:00Z,-31.0709073181744,101.030306801932,379.87,27650.77,Southern,Indian Ocean
2025-06-07T14:55:10Z,-31.5210843963672,101.540554324167,380.01,27650.5,Southern,Indian Ocean
2025-06-07T14:55:20Z,-31.9688195178594,102.056084517559,380.16,27650.23,Southern,Indian Ocean
2025-06-07T14:55:30Z,-32.4140474479589,102.57701290412,380.31,27649.97,Southern,Indian Ocean
2025-06-07T14:55:40Z,-32.8567014830565,103.103455900892,380.45,27649.71,Southern,Indian Ocean
2025-06-07T14:55:50Z,-33.2967134202348,103.635530755095,380.59,27649.45,Southern,Indian Ocean
2025-06-07T14:56:00Z,-33.7340135221206,104.173355464786,380.74,27649.19,Southern,Indian Ocean
2025-06-07T14:56:10Z,-34.168530485058,104.717048694508,380.88,27648.94,Southern,Indian Ocean
2025-06-07T14:56:20Z,-34.6001914073098,105.266729681191,381.02,27648.69,Southern,Indian Ocean
2025-06-07T14:56:30Z,-35.028921758268,105.822518130786,381.16,27648.44,Southern,Indian Ocean
2025-06-07T14:56:40Z,-35.4546453471823,106.384534102825,381.31,27648.2,Southern,Indian Ocean
2025-06-07T14:56:50Z,-35.8772842959408,106.952897888457,381.44,27647.96,Southern,Indian Ocean
2025-06-07T14:57:00Z,-36.2967590092522,107.527729871793,381.58,27647.73,Southern,Indian Ocean
2025-06-07T14:57:10Z,-36.7129881487022,108.109150382766,381.72,27647.49,Southern,Indian Ocean
2025-06-07T14:57:20Z,-37.1258886099749,108.697279539977,381.86,27647.27,Southern,Indian Ocean
2025-06-07T14:57:30Z,-37.5353754950595,109.292237070056,381.99,27647.04,Southern,Indian Ocean
2025-06-07T14:57:40Z,-37.9413620969001,109.894142129183,382.12,27646.82,Southern,Indian Ocean
2025-06-07T14:57:50Z,-38.3437598761938,110.503113094702,382.25,27646.61,Southern,Indian Ocean
2025-06-07T14:58:00Z,-38.7424784474558,111.119267352311,382.38,27646.39,Southern,Indian Ocean
2025-06-07T14:58:10Z,-39.13742556525,111.742721063631,382.51,27646.19,Southern,Indian Ocean
2025-06-07T14:58:20Z,-39.5285071137927,112.373588918252,382.64,27645.98,Southern,Indian Ocean
2025-06-07T14:58:30Z,-39.9156271012519,113.011983871463,382.77,27645.78,Southern,Indian Ocean
2025-06-07T14:58:40Z,-40.2986876555717,113.658016861299,382.89,27645.59,Southern,Indian Ocean
2025-06-07T14:58:50Z,-40.6775890256978,114.311796510397,383.01,27645.4,Southern,Indian Ocean
2025-06-07T14:59:00Z,-41.0522295887068,114.973428812976,383.13,27645.22,Southern,Indian Ocean
2025-06-07T14:59:10Z,-41.4225058581559,115.643016797251,383.25,27645.04,Southern,Indian Ocean
2025-06-07T14:59:20Z,-41.7883125022312,116.320660178343,383.36,27644.86,Southern,Indian Ocean
2025-06-07T14:59:30Z,-42.1495423639104,117.006454986297,383.48,27644.69,Southern,Indian Ocean
2025-06-07T14:59:40Z,-42.5060864874756,117.700493176367,383.59,27644.53,Southern,Indian Ocean
2025-06-07T14:59:50Z,-42.8578341535597,118.402862225435,383.7,27644.37,Southern,Indian Ocean
2025-06-07T15:00:00Z,-43.2046729200964,119.113644709037,383.81,27644.21,Southern,Indian Ocean
2025-06-07T15:00:10Z,-43.5464886699035,119.832917859662,383.91,27644.07,Southern,Indian Ocean
2025-06-07T15:00:20Z,-0.316010448164285,52.2534985976372,372.49,27668.36,Southern,Indian Ocean
2025-06-07T15:00:30Z,-0.83087201340581,52.6164018543345,372.55,27668.12,Southern,Indian Ocean
2025-06-07T15:00:40Z,-1.3456813401569,52.9794024010204,372.62,27667.87,Southern,Indian Ocean
2025-06-07T15:00:50Z,-1.86041161848274,53.342564936279,372.69,27667.62,Southern,Indian Ocean
2025-06-07T15:01:00Z,-2.37503600317412,53.7059542253678,372.75,27667.37,Southern,Indian Ocean
2025-06-07T15:01:10Z,-2.88952760369744,54.0696351319087,372.83,27667.12,Southern,Indian Ocean
2025-06-07T15:01:20Z,-3.40385946621084,54.4336726434269,372.9,27666.86,Southern,Indian Ocean
2025-06-07T15:01:30Z,-3.91800456077454,54.7981319009794,372.98,27666.61,Southern,Indian Ocean
2025-06-07T15:01:40Z,-5.45904748612081,55.8946944564479,373.22,27665.82,Southern,Indian Ocean
2025-06-07T15:01:50Z,-5.97217317109155,56.2614961684517,373.3,27665.55,Southern,Indian Ocean
2025-06-07T15:02:00Z,-6.48497528169966,56.6290486261745,373.39,27665.28,Southern,Indian Ocean
2025-06-07T15:02:10Z,-6.99742602033953,56.99741848672,373.48,27665.01,Southern,Indian Ocean
2025-06-07T15:02:20Z,-7.50949741044046,57.3666727608306,373.57,27664.74,Southern,Indian Ocean
2025-06-07T15:02:30Z,-8.02116127942231,57.7368788401632,373.67,27664.46,Southern,Indian Ocean
2025-06-07T15:02:40Z,-8.53238924375844,58.1081045264584,373.77,27664.18,Southern,Indian Ocean
2025-06-07T15:02:50Z,-9.04315269220787,58.4804180593671,373.86,27663.91,Southern,Indian Ocean
2025-06-07T15:03:00Z,-9.55342277079473,58.8538881459448,373.97,27663.63,Southern,Indian Ocean
2025-06-07T15:03:10Z,-10.0631703662534,59.2285839890525,374.07,27663.34,Southern,Indian Ocean
2025-06-07T15:03:20Z,-10.5723660889138,59.6045753155183,374.17,27663.06,Southern,Indian Ocean
2025-06-07T15:03:30Z,-11.0809802592279,59.9819324075179,374.28,27662.77,Southern,Indian Ocean
2025-06-07T15:03:40Z,-11.5889828842847,60.3607261258931,374.39,27662.49,Southern,Indian Ocean
2025-06-07T15:03:50Z,-12.096343646391,60.7410279436268,374.5,27662.2,Southern,Indian Ocean
2025-06-07T15:04:00Z,-12.6030318851692,61.1229099742155,374.62,27661.91,Southern,Indian Ocean
2025-06-07T15:04:10Z,-13.1090165751515,61.506444996449,374.73,27661.62,Southern,Indian Ocean
2025-06-07T15:04:20Z,-13.6142663121164,61.8917064866769,374.85,27661.33,Southern,Indian Ocean
2025-06-07T15:04:30Z,-14.1187492926086,62.2787686455643,374.97,27661.03,Southern,Indian Ocean
2025-06-07T15:04:40Z,-14.6224332956976,62.6677064269177,375.09,27660.74,Southern,Indian Ocean
2025-06-07T15:04:50Z,-15.1252856618032,63.0585955641201,375.21,27660.44,Southern,Indian Ocean
2025-06-07T15:05:00Z,-15.6272732778825,63.4515126022058,375.33,27660.15,Southern,Indian Ocean
2025-06-07T15:05:10Z,-16.1283625513118,63.8465349203232,375.46,27659.85,Southern,Indian Ocean
2025-06-07T15:05:20Z,-16.6285193930021,64.2437407621848,375.59,27659.55,Southern,Indian Ocean
2025-06-07T15:05:30Z,-17.1277091968754,64.6432092635296,375.72,27659.26,Southern,Indian Ocean
2025-06-07T15:05:40Z,-17.6258968160477,65.0450204766314,375.85,27658.96,Southern,Indian Ocean
2025-06-07T15:05:50Z,-18.1230465449486,65.449255400089,375.98,27658.66,Southern,Indian Ocean
2025-06-07T15:06:00Z,-18.6191220933457,65.8559960013304,376.11,27658.36,Southern,Indian Ocean
2025-06-07T15:06:10Z,-19.114086564694,66.2653252428357,376.24,27658.06,Southern,Indian Ocean
2025-06-07T15:06:20Z,-19.6079024349431,66.6773271086551,376.38,27657.76,Southern,Indian Ocean
2025-06-07T15:06:30Z,-20.1005315286415,67.0920866282558,376.52,27657.46,Southern,Indian Ocean
2025-06-07T15:06:40Z,-20.5919349914185,67.509689896683,376.65,27657.16,Southern,Indian Ocean
